alpha,beta,S0
0.2164689990375385,2.8872286630459434,0.2811549901746913
0.19447540128872945,1.4316662007440306,0.5093944066387335
0.38047671197818395,1.833980299556783,0.7779732804452701
0.20453072351039542,1.472532631770484,0.5208646631088917
0.055404919862477864,0.3374268267923919,0.6157437197846909
0.4598095261618577,1.840475045869926,0.9368699276723738
0.3614393854489265,1.5708786874946938,0.8628277321625147
0.3539633827292408,2.40296651702725,0.5523850107061649
0.25727559151739965,1.6028772911937172,0.6019072535937805
0.46661301741980055,2.8506645950883507,0.613821358829491
0.3968163382604119,2.445645755630686,0.6084533154691497
0.19320347005727204,1.06428817662231,0.6807489067614458
0.1646214439920004,1.4794839648564222,0.41726063251379064
0.3509719274827649,1.491910364748387,0.8821875356314307
0.4139675971270314,1.6762885398857006,0.9260807147987888
0.46783640771780655,2.018056186939739,0.8693447389104644
0.3043468424379329,1.5669528943429478,0.7283567127401216
0.18210005450608974,2.128602143096321,0.32080922525263844
0.3190247560972896,1.2542287228585403,0.9538474231703327
0.3143520945390271,1.9543807623742513,0.6031682143091088
0.33158488604185415,2.7910615500587945,0.4455091012345319
0.3989030705370654,2.6648364881454136,0.5613427019513133
0.33308342348167735,1.3548467807900015,0.921921840732404
0.3351060097636127,1.5189018941760015,0.8273395019335822
0.44979536923614927,1.714056601897838,0.9840588885851117
0.092945037413355,1.9098638620767379,0.1824967199081318
0.23065269743098815,2.102033497391999,0.4114813662291059
0.09740666563095736,0.3807363817413844,0.9593908374225281
0.45644408333986847,2.4868807189512245,0.6882780100713297
0.06588425869056216,0.4701417328142439,0.5255138032752041
0.2220252021534916,1.5580119947389153,0.534395441682794
0.39865385626579936,2.193934927856833,0.6814021427960519
0.056477548311701174,0.7282159096705519,0.2908351813745658
0.35013662111974786,2.9474565723815065,0.44547300255493083
0.05808527529135755,0.4126035462600288,0.5279154392078772
0.08177525377504316,0.7908926799454498,0.38773554166358315
0.31299645910512514,1.6888039673890072,0.695010637296694
0.45749106623144614,2.115409922478751,0.8109971878914434
0.47288015865868543,2.2006975836522313,0.8057902222199645
0.36776480399487954,2.681523923683548,0.5143038265667738
0.20902957097764352,0.868190057577279,0.90286785056438
0.40769663566337894,2.699587514956653,0.5663318470941364
0.40659632241154314,1.982164222879811,0.7692279940498853
0.42924169262205886,1.618222099828884,0.9947066892133848
0.163803118569516,1.6648776108683798,0.3689530633517821
0.28526931249463894,2.6652327653544736,0.4013757956756242
0.16230253695550817,1.3014654594374857,0.46765322058275544
0.4875535270681007,2.089696691993733,0.8749239703112192
0.2320442202637432,1.2007035016097738,0.7247133241657182
